,LGA Name,Facility ID,Facility Name
4500,West Wimmera Shire Council,WESTWI9506,Kaniva Bowling & Croquet Club
4501,West Wimmera Shire Council,WESTWI11389,Apsley Pony Club Grounds
4502,West Wimmera Shire Council,WESTWI9488,Apsley Golf Club
4503,West Wimmera Shire Council,WESTWI9494,Edenhope Golf Club
4504,West Wimmera Shire Council,WESTWI9500,Goroke Golf Club
4505,West Wimmera Shire Council,WESTWI9504,Harrow Golf Club
4506,West Wimmera Shire Council,WESTWI9508,Kaniva Golf Club
4507,West Wimmera Shire Council,WESTWI9513,Serviceton Golf Club
4508,West Wimmera Shire Council,WESTWI9493,Edenhope Bowling Club
4509,West Wimmera Shire Council,WESTWI9499,Goroke Bowling Club
4510,West Wimmera Shire Council,WESTWI9514,Serviceton Memorial Bowling Club
4511,West Wimmera Shire Council,WESTWI9497,Edenhope Swimming Pool
4512,West Wimmera Shire Council,WESTWI9502,Goroke Swimming Pool
4513,West Wimmera Shire Council,WESTWI9511,Kaniva Swimming Pool
4514,West Wimmera Shire Council,WESTWI9490,Connewirricoo Tennis Group
4515,West Wimmera Shire Council,WESTWI9492,Douglas Tennis Club
4516,West Wimmera Shire Council,WESTWI9498,Edenhope Tennis Courts
4517,West Wimmera Shire Council,WESTWI9507,Kaniva Community Tennis Centre
4518,Whitehorse City Council,WHITEH11041,Springfield Park
4519,Whitehorse City Council,WHITEH11042,Surrey Park 
4520,Whitehorse City Council,WHITEH11037,RHL Sparks Reserve
4521,Whitehorse City Council,WHITEH10993,Bill Sewart Athletics Track
4522,Whitehorse City Council,WHITEH11015,Hagenauer Reserve
4523,Whitehorse City Council,WHITEH10991,Bennettswood Reserve 
4524,Whitehorse City Council,WHITEH10996,Box Hill City Oval 
4525,Whitehorse City Council,WHITEH11008,East Burwood Reserve 
4526,Whitehorse City Council,WHITEH11009,Eley Park 
4527,Whitehorse City Council,WHITEH11010,Elgar Park 
4528,Whitehorse City Council,WHITEH11012,Forest Hill Reserve 
4529,Whitehorse City Council,WHITEH11018,Heatherdale Reserve 
4530,Whitehorse City Council,WHITEH11021,Kalang Park 
4531,Whitehorse City Council,WHITEH11023,Koonung Reserve 
4532,Whitehorse City Council,WHITEH11025,Livingstone Reserve
4533,Whitehorse City Council,WHITEH11031,Morton Park 
4534,Whitehorse City Council,WHITEH11039,Simpson Park 
4535,Whitehorse City Council,WHITEH11044,Vermont Reserve 
4536,Whitehorse City Council,WHITEH11047,Walker Park 
4537,Whitehorse City Council,WHITEH11051,Whitehorse Reserve 
4538,Whitehorse City Council,WHITEH11007,Deakin YMCA
4539,Whitehorse City Council,WHITEH11034,Nunawading Community Centre
4540,Whitehorse City Council,WHITEH11040,Sportlink
4541,Whitehorse City Council,WHITEH10994,Billabong Park 
